,date,source,target,text,hashtags
1296,2011-10-27 14:50:57+00:00,KO,COP,How Warren Buffett Can Help You In Today's Market http://seekingalpha.com/a/6hka $XOM $COP $KO $JNJ $PEP $PG $CL $GE,
1297,2011-10-26 01:47:59+00:00,KO,COP,"Commented on: ""Bushes And Birds: A Different Perspective On Stocks And Dividends"" http://seekingalpha.com/a/6h0j $KO $CL $PG $T $COP $ABT $CLX",
1298,2011-10-25 19:00:05+00:00,KO,COP,Bushes And Birds: A Different Perspective On Stocks And Dividends http://seekingalpha.com/a/6h0j $KO $CL $PG $T $COP $ABT $CLX,
1299,2011-10-23 12:30:00+00:00,KO,COP,8 Dividend Stocks To Buy And Hold Forever http://seekingalpha.com/a/6gk2 $COP $KO $INTC $BMY $MRK $JNJ $MCD $CVX,
1300,2011-10-20 21:54:19+00:00,KO,COP,5 Dividend Stocks To Buy And Hold Forever http://stks.co/j2U $BP $BTI $COP $CVX $EXC JNJ$$KMB $KO $PG $PM $PPL,
1301,2011-10-20 19:40:09+00:00,KO,COP,5 Dividend Stocks To Buy And Hold Forever http://seekingalpha.com/a/6g7k $PM $KO $PPL $BTI $EXC $COP $CVX $BP $PG $JNJ $KMB,
1302,2011-10-14 07:50:07+00:00,KO,COP,3 Dividend Paying Stocks To Hold Forever... And Then Some http://seekingalpha.com/a/6f4n $PM $MO $CVX $XOM $COP $BP $KO,
1303,2011-10-10 16:22:09+00:00,KO,COP,"""@SeekingAlpha: 7 Of Warren Buffett's Dividend Stocks http://seekingalpha.com/a/6eez $COP $JNJ $KFT $WMT $KO $PG $AXP People love food and banks ;)",
1304,2011-10-10 15:50:10+00:00,KO,COP,7 Of Warren Buffett's Favorite Dividend Stocks http://seekingalpha.com/a/6eez $COP $JNJ $KFT $WMT $KO $PG $AXP $BRK.A,
1305,2011-10-09 12:50:03+00:00,KO,COP,Warren Buffett's Stock Picks With The Highest Upside Potential http://seekingalpha.com/a/6ea7 $COP $SNY $JNJ $KO $TMK $PG $MTB $KFT $WMT,
1306,2011-10-07 18:23:22+00:00,KO,COP,Stay hidden in safe names or start to nibble on beaten down commodities $KO $JNJ $COV $GILD $HNR $COP $CHK $ZINC,
1307,2011-10-06 19:40:06+00:00,KO,COP,20 Dividend Stocks With Positive Inventory Trends http://seekingalpha.com/a/6e0n $CVX $KO $COP $SI $OXY $HD $FCX $LMT $PEG $TCK $KOF $MHP,
1308,2011-10-04 23:32:27+00:00,KO,COP,Warren Buffett And Boykin Curry Love These Stocks http://seekingalpha.com/a/6dn4 $KO $SPY $WMT $KFT $XOM $BK $COP $GE $SNY,
1309,2011-10-04 23:30:04+00:00,KO,COP,Warren Buffett And Boykin Curry Love These Stocks http://seekingalpha.com/a/6dn4 $KO $SPY $WMT $KFT $XOM $BK $COP $GE $SNY,
1310,2011-10-04 21:50:04+00:00,KO,COP,Warren Buffett's 12 Largest Holdings http://seekingalpha.com/a/6dmf $KO $WFC $AXP $PG $KFT $JNJ $COP $WMT $USB $MCO $WPO $MTB,
1311,2011-12-15 17:10:33+00:00,KO,C,"@InvestorsLive $C reiterated buy rating 8 days ago on $GEVO but did they alert clients to the $KO news today? NOPE, but I did :)",
1312,2011-12-15 00:31:59+00:00,KO,C,"Top S&P Stocks Gurus Sold or Reduced: $JPM, $KO, $C, $INTC http://bit.ly/swVuln",
1313,2011-12-13 16:13:41+00:00,KO,C,"Our NYSE-US-100 portfolios include: $UPS, $D, $KMB, $C, $SO, $DUK, $DHR, $UNH, $MMM, $KO, $MCD http://goo.gl/Jy8Eo",
1314,2011-12-12 16:13:46+00:00,KO,C,"Our NYSE-US-100 portfolios include: $D, $C, $KMB, $SO, $DUK, $DHR, $HON, $ABT, $UNH, $KO, $MCD http://goo.gl/Jy8Eo",
1315,2011-12-07 20:30:08+00:00,KO,C,20 Mega-Cap Stocks With Strong Corporate Governance http://seekingalpha.com/a/6p38 $PFE $KO $WFC $PM $INTC $JPM $VZ $SLB $CSCO $PEP $C $UTX,
1316,2011-12-07 20:28:46+00:00,KO,C,20 Mega-Cap Stocks With Strong Corporate Governance http://seekingalpha.com/a/6p38 $PFE $KO $WFC $PM $INTC $JPM $VZ $SLB $CSCO $PEP $C $UTX,
1317,2011-12-03 21:26:55+00:00,KO,C,"NEW POST: Marketview: Headline Atrophy $C, $MS, $FCX, $WMT, $KO, $SO http://goo.gl/fb/BW1uh",
1318,2011-12-03 21:26:53+00:00,KO,C,"Marketview: Headline Atrophy $C, $MS, $FCX, $WMT, $KO, $SO: We closed the Thanksgiving week with dour news that ... http://bit.ly/vPzZNL",
1319,2011-12-01 09:50:01+00:00,KO,C,Analyzing 7 Stocks With Abnormal Options Volume http://seekingalpha.com/a/6o3k $KO $CMC $KKD $C $UTX $JEF $SINA,
1320,2011-12-01 09:45:36+00:00,KO,C,Analyzing 7 Stocks With Abnormal Options Volume http://seekingalpha.com/a/6o3k $KO $CMC $KKD $C $UTX $JEF $SINA,
1321,2011-11-28 18:50:04+00:00,KO,C,Enough About Europe: Dissecting PIIGS And Their Dependency On The U.S. http://seekingalpha.com/a/6nmh $C $WMT $CVX $HD $CEO $KO $ADM $AAPL,
1322,2011-11-28 18:44:50+00:00,KO,C,Enough About Europe: Dissecting PIIGS And Their Dependency On The U.S. http://seekingalpha.com/a/6nmh $C $WMT $CVX $HD $CEO $KO $ADM $AAPL,
1323,2011-11-14 06:21:06+00:00,KO,C,Picking Brand Names in China is a Business Itself http://cnbc.com/id/45281794 $C $CL $KO $MAR $MSFT $NKE $RR.L,
1324,2011-11-10 16:13:41+00:00,KO,C,"Our NYSE-US-100 portfolios include: $D, $C, $UNH, $TRV, $KO, $SPG, $DHR, $KMB, $LVS, $SO, $CVX, $MO, $DUK http://goo.gl/Jy8Eo",
1325,2011-11-01 15:32:58+00:00,KO,C,"Angela Miles @Financenewser reports on: $MA, $C, $BAC, $GE &amp; in an interview with Tim Biggam: $KO &amp; $MMM. $$http://bit.ly/tBhHqm",
1326,2011-10-18 17:50:13+00:00,KO,C,"+++--Stocks Gain On Bank Earnings; IBM Falls ($AAPL, $BAC, $C, $GS, $GWW, $KO, $IBM, $LEN, $PHM, $SWK) http://wibi.us/nijXtv",
1327,2011-10-18 12:04:13+00:00,KO,C,"60 minute Trending Social Volume: $BAC/94, $GS/87, $AAPL/24, $JNJ/12, $SPY/10, $IBM/9, $GOOG/8, $KO/8, $CROX/8, $C/8. http://www.stocial.com",
1328,2011-10-17 17:50:06+00:00,KO,C,Monday Madness: G20 FinMins Set 2-Week Deadline http://seekingalpha.com/a/6fik $AA $DIA $BTU $BUD $C $CAT $CHK $FCX $GE $IBM $JPM $KO $MCD,
1329,2011-10-17 17:46:36+00:00,KO,C,Monday Madness: G20 FinMins Set 2-Week Deadline http://seekingalpha.com/a/6fik $AA $DIA $BTU $BUD $C $CAT $CHK $FCX $GE $IBM $JPM $KO $MCD,
1330,2011-10-17 17:46:35+00:00,KO,C,Monday Madness: G20 FinMins Set 2-Week Deadline http://seekingalpha.com/a/6fik $AA $DIA $BTU $BUD $C $CAT $CHK $FCX $GE $IBM $JPM $KO $MCD,
1331,2011-10-17 17:46:33+00:00,KO,C,Monday Madness: G20 FinMins Set 2-Week Deadline http://seekingalpha.com/a/6fik $AA $DIA $BTU $BUD $C $CAT $CHK $FCX $GE $IBM $JPM $KO $MCD,
1332,2011-10-17 15:36:21+00:00,KO,C,http://bit.ly/qzGSce $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE $PM $PNC $PPG $SFSU $SLB $UNP $USB $UTX $VZ $WFC,
1333,2011-10-17 15:19:40+00:00,KO,C,"In the Money - @AngieMiles on: $C, $WFC, $JPM, $KO, &amp; in an interview w/ Michael Palmer: $VIX, $AAPL $$http://bit.ly/no6OYS",
1334,2011-10-17 11:16:47+00:00,KO,C,"Featured the ""MM Gameplan: 10/14/11"" on MMHG: http://ning.it/qHzIvu | $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE",
1335,2011-10-16 23:42:01+00:00,KO,C,"Checking out ""MM Gameplan: 10/14/11"" on MMHG: http://ning.it/qHzIvu | $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE",
1336,2011-10-16 11:10:07+00:00,KO,C,Cramer's Mad Money - 22 Earnings To Watch (10/14/11) http://seekingalpha.com/a/6fan $C $FHN $WFC $HAL $BAC $KO $EMC $AAPL $MS $PNC $USB,
1337,2011-10-16 11:05:43+00:00,KO,C,Cramer's Mad Money - 22 Earnings To Watch (10/14/11) http://seekingalpha.com/a/6fan $C $FHN $WFC $HAL $BAC $KO $EMC $AAPL $MS $PNC $USB,
1338,2011-10-16 11:05:41+00:00,KO,C,Cramer's Mad Money - 22 Earnings To Watch (10/14/11) http://seekingalpha.com/a/6fan $C $FHN $WFC $HAL $BAC $KO $EMC $AAPL $MS $PNC $USB,
1339,2011-10-14 23:28:07+00:00,KO,C,http://bit.ly/qzGSce $AAPL $AXP $BAC $C $CMG $CSX $EMC $FHN $HAL $HON $KO $MS $MSFT $NUE $PM $PNC $PPG $SLB $UNP $USB $UTX $VZ $WFC,
1340,2011-10-12 15:40:11+00:00,KO,C,Q3 Earnings Start With Two Opposing Reports On Demand http://seekingalpha.com/a/6eta $AA $PEP $DPS $KO $JPM $C $GS $MS $BAC $WFC,
1341,2011-10-12 15:36:25+00:00,KO,C,Q3 Earnings Start With Two Opposing Reports On Demand http://seekingalpha.com/a/6eta $AA $PEP $DPS $KO $JPM $C $GS $MS $BAC $WFC,
1342,2011-10-11 12:59:53+00:00,KO,C,#Options Morning Note http://j.mp/qJJvqB $GS $C $MS $TXT $CNK $NFLX $BIDU $SINA $KO $PEP $DAL $AA $BAC $SNE $HBC $VLO $MT $NUE $ARO $HSII,#Options
1343,2011-10-07 20:20:36+00:00,KO,C,4 Keys For Investors To Profit During This Earnings Season $C $CAT $HON $ISM $JPM $KO $MS $MXM $RUT: Stocks have... http://bit.ly/pBrp9J,
1344,2011-10-06 11:04:31+00:00,KO,C,"60 minute Trending Social Volume: $AAPL/34, $ALXA/6, $BAC/4, $FREE/3, $DB/2, $CVX/2, $KO/2, $WAG/2, $MSFT/2, $RIMM/2, $C/2. www.stocial.com",
1345,2011-10-03 22:33:17+00:00,KO,C,"Financials, Media & More - What's the Word on the Street? http://bit.ly/pnCQk5 $BAC $C $CVC $DIS $JPM $KO $PNC $TWX $VIA $WFC $XLF",
1346,2011-11-29 14:22:30+00:00,KO,CRM,"Current shorts. $CRM, $AAPL, $KO, $HOG, not showing hedges.",
1347,2011-11-28 13:54:46+00:00,KO,CRM,"Light Short position going into this week, I'm short $AAPL $CRM $HOG $KO from a few weeks ago. Either shrt $SPX on weakness or Buy on Dip",
1348,2011-11-18 14:54:13+00:00,KO,CRM,Stocks Struggle to Hold Gains; Techs Decline http://cnb.cx/s0Aq4I $HPQ $KO $HNZ $MRVL $CRM,
1349,2011-11-18 14:54:12+00:00,KO,CRM,Stocks Struggle to Hold Gains; Techs Decline http://cnb.cx/s0Aq4I $HPQ $KO $HNZ $MRVL $CRM,
1350,2011-11-18 12:10:05+00:00,KO,CRM,Cramer's Mad Money - The Pain In Spain (11/17/11) http://seekingalpha.com/a/6mar $ANGI $LNKD $PLCE $NKE $CRM $ERTS $SBUX $DNKN $KO $PM,
1351,2011-11-18 12:08:54+00:00,KO,CRM,Cramer's Mad Money - The Pain In Spain (11/17/11) http://seekingalpha.com/a/6mar $ANGI $LNKD $PLCE $NKE $CRM $ERTS $SBUX $DNKN $KO $PM,
1352,2011-11-25 17:18:49+00:00,KO,GILD,15 Stocks and Companies Facing Sell Offs If Europe Collapses http://wll.st/uaPKr6 $ADSK $FSLR $GILD $PCLN $XRAY $ACN $AON $KO $MCD $HAR $PM,
1353,2011-10-24 20:30:06+00:00,KO,GILD,20 S&P 500 Stocks With Falling P/E And Rising EPS http://seekingalpha.com/a/6grz $MSFT $KO $WFC $JPM $LLY $NEM $GILD $CELG $PNC $FDX $YHOO,
1354,2011-10-07 18:23:22+00:00,KO,GILD,Stay hidden in safe names or start to nibble on beaten down commodities $KO $JNJ $COV $GILD $HNR $COP $CHK $ZINC,
1355,2011-12-29 22:10:05+00:00,KO,CVX,ConocoPhillips: Should You Buy Before Or After The Split? http://seekingalpha.com/a/6sb2 $COP $XOM $CVX $ABT $ED $KO $PEP $PM $MO,
1356,2011-12-29 01:29:08+00:00,KO,CVX,"Louis Navellier's Stock Picks With The Highest Upside Potential http://seekingalpha.com/a/6s4y $MCD $AAPL $KO $CVX $MA $UNH $YUM $CTSH $TJX""",
1357,2011-12-28 23:50:04+00:00,KO,CVX,Louis Navellier's Stock Picks With The Highest Upside Potential http://seekingalpha.com/a/6s4y $MCD $AAPL $KO $CVX $MA $UNH $YUM $CTSH $TJX,
1358,2011-12-28 18:10:04+00:00,KO,CVX,Vanguard Founder John Bogle To Investors: Avoid Costs At All Costs http://seekingalpha.com/a/6s2q $XOM $CVX $COP $KO $PEP,
1359,2011-12-28 12:23:30+00:00,KO,CVX,"RT @GoldStockNews - RT @EarningsReports: What #SP500 components are reporting #earnings $MMM , $UTX , $CVX , $T , $KO #TFB http://bro...",#SP500 #earnings #TFB
1360,2011-12-28 11:52:01+00:00,KO,CVX,"RT @EarningsReports - What #SP500 components are reporting #earnings $MMM , $UTX , $CVX , $T , $KO #TFB http://brokerz.com/_0gdD/",#SP500 #earnings #TFB
1361,2011-12-27 17:40:05+00:00,KO,CVX,10 Most Liquid Stocks Above Pre-Crash October 2007 Price Levels http://seekingalpha.com/a/6rwt $AAPL $GOOG $IBM $CVX $QCOM $JNJ $PG $KO,
1362,2011-12-25 05:45:33+00:00,KO,CVX,"$MCD $PFE $MRK $BMY $V , $CVX just off 52wk high, $INTC was trading at it's 52wk last week, $NKE just off, $KO $HD $KOG $GIS $YUM $CVS $SBUX",
1363,2011-12-24 16:20:08+00:00,KO,CVX,50 Top Holdings Of 4 Equal Weighted Popular Dividend ETFs http://seekingalpha.com/a/6rpk $XOM $CVX $MCD $KO $PG $WMT $PEP $COP $CTL $MMM,
1364,2011-12-23 17:32:43+00:00,KO,CVX,"RT @cinnamon_carter - RT @EarningsReports: What #SP500 components are reporting #earnings $MMM , $CAT , $CVX , $JPM , $KO #TFB http:/...",#SP500 #earnings #TFB
1365,2011-12-23 17:27:00+00:00,KO,CVX,"RT @EarningsReports: What #SP500 components are reporting #earnings $MMM , $CAT , $CVX , $JPM , $KO #TFB http://goo.gl/0cxeE",#SP500 #earnings #TFB
1366,2011-12-22 02:55:37+00:00,KO,CVX,added to my INCOME-EQUITY portfolio « Stubby Brown's WS Finance http://bit.ly/uvYNjE $CVX $DD $KO $NOV among others #folioinvesting,#folioinvesting
1367,2011-12-21 21:18:20+00:00,KO,CVX,TOP 10 gainers in stubby's INCOME-EQUITY stable $AEP $GIS $KO $CVX $MO $ED $CL $HNZ $D $ENB http://bit.ly/vpnq7z #folioinvesting,#folioinvesting
1368,2011-12-21 15:40:17+00:00,KO,CVX,adding fractions to $CVX &amp; $KO on strength and to $DD $ETN $NOV on weakness http://bit.ly/rLGvvG #folioinvesting,#folioinvesting
1369,2011-12-20 22:00:05+00:00,KO,CVX,Dow Dividends To Look For In 2012 http://seekingalpha.com/a/6r6a $KO $MCD $WMT $IBM $JNJ $MMM $PG $T $VZ $XOM $CVX $GE $INTC $MRK $PFE,
1370,2011-12-20 15:38:52+00:00,KO,CVX,Comerica Bank's Top 10 Holdings for Q3 2011 http://bit.ly/rLwNyz $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1371,2011-12-20 15:30:07+00:00,KO,CVX,Managed Account Advisors' Top 10 Holdings for Q3 2011 http://bit.ly/rutYI6 $AAPL $AMZN $GOOG $INTC $MSFT $ORCL $CVX $IBM $JNJ $KO,
1372,2011-12-16 15:54:43+00:00,KO,CVX,Rhumbline Advisers' Top 10 Holdings for Q3 2011 http://bit.ly/vOb9W9 $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1373,2011-12-16 15:48:24+00:00,KO,CVX,Russell Frank Co's Top 10 Holdings for Q3 2011 http://bit.ly/tueXuR $GOOG $INTC $MSFT $ORCL $CVX $JPM $KO $PFE $PM $XOM,
1374,2011-12-15 15:59:50+00:00,KO,CVX,Geode Capital Management's Top 10 Holdings for Q3 2011 http://bit.ly/rqduom $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1375,2011-12-14 16:11:38+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CAT, $INTC, $KFT, $PFE, $CSCO, $BAC, $VZ, $CVX, $PG, $HD, $T, $KO, $MSFT http://goo.gl/7y9GB",
1376,2011-12-14 16:11:35+00:00,KO,CVX,BlackRock Japan Co. Ltd.'s Top 10 Holdings for Q3 2011 http://bit.ly/t5C07e $AAPL $MSFT $CVX $IBM $JNJ $KO $PFE $PG $XOM,
1377,2011-12-14 16:06:44+00:00,KO,CVX,BlackRock Fund Advisors' Top 10 Holdings for Q3 2011 http://bit.ly/vb6jw7 $AAPL $MSFT $CVX $IBM $JNJ $KO $PG $VALE $XOM,
1378,2011-12-13 11:16:57+00:00,KO,CVX,"here we go... another day to get it!!!!! Let's go!!!! $SPX, $CVX, $APPL, $T, $KO, $PG, $IBM",
1379,2011-12-12 16:11:46+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $KFT, $CSCO, $MCD, $BAC, $MSFT, $JNJ, $HD, $VZ, $KO, $AA, $XOM http://goo.gl/7y9GB",
1380,2011-12-12 15:18:15+00:00,KO,CVX,Bank of America Corp.'s Top 10 Holdings for Q3 2011 http://bit.ly/tz1aOe $AAPL $ABT $CVX $IBM $IWM $KO $PEP $SPY $XOM,
1381,2011-12-09 16:11:38+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $CSCO, $KFT, $BA, $MCD, $KO, $JNJ, $MMM, $PFE, $MSFT, $T, $HD, $PG, $MRK http://goo.gl/7y9GB",
1382,2011-12-09 16:08:23+00:00,KO,CVX,"Vanguard Group, Inc.'s Top 10 Holdings for Q3 2011 http://bit.ly/uGooOA #Inc. $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM",#Inc
1383,2011-12-08 16:29:56+00:00,KO,CVX,TIAA-CREF Investment Management's Top 10 Holdings for Q3 2011 http://bit.ly/u8T5Pa $AAPL $GOOG $MSFT $ORCL $CVX $IBM $KO $PFE $PM $XOM,
1384,2011-12-07 16:11:46+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $KFT, $CSCO, $MSFT, $BAC, $PG, $MCD, $VZ, $JNJ, $HD, $MMM, $AXP, $INTC, $KO, $AA http://goo.gl/7y9GB",
1385,2011-12-07 11:20:04+00:00,KO,CVX,Choosing Weights For Your High Dividend Portfolio http://seekingalpha.com/a/6oyt $JNJ $CVX $KO $ADP,
1386,2011-12-06 18:21:21+00:00,KO,CVX,BlackRock Institutional Trust Company's Top 10 Holdings for Q3 2011 http://bit.ly/t7XzuZ $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1387,2011-12-06 18:21:07+00:00,KO,CVX,BlackRock Institutional Trust Company's Top 10 Holdings for Q3 2011 http://bit.ly/s4YwxQ $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1388,2011-12-05 22:40:09+00:00,KO,CVX,6 Highest Yielding Stocks In Bill Gates' Portfolio http://seekingalpha.com/a/6opj $WM $BP $MTB $MCD $KO $WMT $COST $TGT $PEP $XOM $CVX,
1389,2011-12-05 20:20:18+00:00,KO,CVX,Is European Exposure A Good Filter For Stock Selection? http://seekingalpha.com/a/6oo6 $MMM $BA $CVX $KO $DD $XOM $GE $HD $INTC $JNJ $JPM,
1390,2011-12-05 15:00:05+00:00,KO,CVX,Benjamin Graham's Advice On Market Fluctuations http://seekingalpha.com/a/6om0 $PEP $KO $XOM $CVX $CL $MCD $INTC $AAPL,
1391,2011-12-03 20:04:44+00:00,KO,CVX,"Weekly Report Card – December 2, 2011 http://bit.ly/vznMBj $AAPL $AMZN $CAT $CVX $DIS $GOOG $HRS $IBM $KO $MCD $MSFT $SBUX $T $VZ",
1392,2011-12-01 18:30:04+00:00,KO,CVX,What Europe Might Do To Solid Dow Dividends http://seekingalpha.com/a/6o7b $MMM $BA $CVX $KO $DD $XOM $GE $HD $INTC $JNJ $JPM $KFT $MCD,
1393,2011-11-29 22:02:05+00:00,KO,CVX,"Today's top contributors to The Dow's movement & their point contribution: $HD (14.76), $CVX (12.26), $KO (11.28), $XOM (8.25), $WMT (6.96).",
1394,2011-11-29 17:34:07+00:00,KO,CVX,The Best Dividend Stocks In The World Are Found Here $CHL $CTWS $CVX $DAA $DAT $DCI $DXG $ETV $JNJ $KO $MCD $MMM... http://bit.ly/sQ5YB2,
1395,2011-11-29 14:20:05+00:00,KO,CVX,Adage Capital's Top Stock Picks http://seekingalpha.com/a/6nqu $UTX $TSRA $TGT $NSM $TYC $XOM $AAPL $KO $IBM $CVX $RTN $PFE $MSFT $T $JNJ,
1396,2011-11-28 18:50:04+00:00,KO,CVX,Enough About Europe: Dissecting PIIGS And Their Dependency On The U.S. http://seekingalpha.com/a/6nmh $C $WMT $CVX $HD $CEO $KO $ADM $AAPL,
1397,2011-11-28 18:44:50+00:00,KO,CVX,Enough About Europe: Dissecting PIIGS And Their Dependency On The U.S. http://seekingalpha.com/a/6nmh $C $WMT $CVX $HD $CEO $KO $ADM $AAPL,
1398,2011-11-25 15:10:02+00:00,KO,CVX,10 Stocks J.P. Morgan Chase Is Selling http://seekingalpha.com/a/6ncn $XOM $PEP $IBM $CVX $EOG $AAPL $DIS $KO $ABT $MMM,
1399,2011-11-24 16:40:05+00:00,KO,CVX,While Others Are Occupying Wall Street... http://seekingalpha.com/a/6nan $XOM $AAPL $IBM $MSFT $WMT $CVX $JNJ $PG $T $GE $ORCL $KO $PFE,
1400,2011-11-23 16:27:36+00:00,KO,CVX,State Street Corp.'s Top 10 Holdings for Q3 2011 http://bit.ly/t8yZo3 $AAPL $MSFT $CVX $IBM $JNJ $KO $PG $UTX $XOM,
1401,2011-11-22 17:02:15+00:00,KO,CVX,Fidelity's Top 10 Holdings for Q3 2011 http://bit.ly/t7XBDb $AAPL $AMZN $GOOG $ORCL $CVX $KO $MCD $WFC $XOM #RDS.A,#RDS
1402,2011-11-22 16:17:53+00:00,KO,CVX,Vanguard Group's Top 10 Holdings for Q3 2011 http://bit.ly/vF3ibm $AAPL $MSFT $CVX $GE $IBM $JNJ $KO $PG $XOM,
1403,2011-11-21 16:12:08+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $VZ, $PFE, $CSCO, $MSFT, $CVX, $PG, $KO, $KFT, $WMT, $HD http://goo.gl/7y9GB",
1404,2011-11-20 00:50:04+00:00,KO,CVX,"8 Highest Growth, Dividend-Paying Mega Caps http://seekingalpha.com/a/6mh5 $PEP $KO $CVX $CHL $JNJ $PG $BBL $INTC $NSRGY.PK",
1405,2011-11-18 16:11:49+00:00,KO,CVX,"Our DJIA portfolios include: $VZ, $MCD, $PG, $TRV, $T, $CVX, $MSFT, $KO http://goo.gl/7y9GB",
1406,2011-11-17 17:03:28+00:00,KO,CVX,Adage Capital Partners' Top Holdings for Q3 2011 http://bit.ly/vYN7N8 $AAPL $MSFT $CVX $IBM $KO $PFE $RTN $TYC $XOM,
1407,2011-11-17 16:11:37+00:00,KO,CVX,"Our DJIA portfolios include: $VZ, $MCD, $CVX, $TRV, $INTC, $KFT, $MSFT, $T, $KO, $PG http://goo.gl/7y9GB",
1408,2011-11-16 16:11:41+00:00,KO,CVX,"Our DJIA portfolios include: $VZ, $CVX, $MCD, $CSCO, $KFT, $PG, $INTC, $TRV, $KO, $BAC http://goo.gl/7y9GB",
1409,2011-11-15 16:11:46+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $PG, $MSFT, $TRV, $KFT, $MCD, $VZ, $PFE, $KO http://goo.gl/7y9GB",
1410,2011-11-14 16:11:37+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $KFT, $PFE, $MCD, $VZ, $CSCO, $KO, $MSFT http://goo.gl/7y9GB",
1411,2011-11-12 05:58:45+00:00,KO,CVX,"Weekly Report Card – Nov 11, 2011 http://bit.ly/w4a1YR $AAPL $AMZN $CAT $CVX $DIS $GOOG $HRS $IBM $KO $MCD $MSFT $SBUX $T $VZ",
1412,2011-11-11 20:30:08+00:00,KO,CVX,How To Double Your Yields On Dow Dividend Stocks http://seekingalpha.com/a/6l29 $CVX $KO,
1413,2011-11-11 16:11:35+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $T, $KFT, $TRV, $MCD, $MSFT, $KO, $PFE, $VZ, $CSCO http://goo.gl/7y9GB",
1414,2011-11-10 16:13:41+00:00,KO,CVX,"Our NYSE-US-100 portfolios include: $D, $C, $UNH, $TRV, $KO, $SPG, $DHR, $KMB, $LVS, $SO, $CVX, $MO, $DUK http://goo.gl/Jy8Eo",
1415,2011-11-10 16:11:40+00:00,KO,CVX,"Our DJIA portfolios include: $MSFT, $CSCO, $CVX, $MCD, $KO, $KFT, $TRV, $INTC, $T, $VZ http://goo.gl/7y9GB",
1416,2011-11-09 16:11:43+00:00,KO,CVX,"Our DJIA portfolios include: $CSCO, $MCD, $CVX, $KO, $KFT, $AA, $TRV, $MSFT, $IBM, $VZ http://goo.gl/7y9GB",
1417,2011-11-08 16:11:47+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CSCO, $CVX, $KO, $TRV, $VZ, $PFE, $KFT, $MRK, $PG, $AA, $IBM, $MSFT http://goo.gl/7y9GB",
1418,2011-11-07 16:11:46+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CVX, $VZ, $PFE, $KO, $CSCO, $MSFT, $KFT, $WMT, $IBM http://goo.gl/7y9GB",
1419,2011-11-07 16:02:03+00:00,KO,CVX,Are These Insider Buys and Sales in These Dow Stocks Making a Difference? http://wll.st/ufSgzz $BA $DIS $KO $XOM $JPM $GS $CVX $MS $DIA,
1420,2011-11-05 03:13:40+00:00,KO,CVX,"Weekly Report Card – Nov 4, 2011 http://bit.ly/syaEXx $AAPL $AMZN $CAT $CVX $DIS $GOOG $IBM $KO $MA $MCD $MSFT $SQQQ $T $VZ",
1421,2011-11-03 16:11:41+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CVX, $TRV, $KO, $IBM, $INTC, $KFT, $T, $PG http://goo.gl/7y9GB",
1422,2011-11-02 16:11:50+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CVX, $CSCO, $KO, $IBM, $MRK, $TRV, $INTC http://goo.gl/7y9GB",
1423,2011-10-31 16:11:47+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $MCD, $KO, $WMT, $IBM, $MRK, $KFT, $BA, $CAT, $JPM, $T, $DIS, $HD, $MSFT, $XOM http://goo.gl/7y9GB",
1424,2011-10-29 02:33:59+00:00,KO,CVX,"Weekly Report Card – Oct 28, 2011 http://bit.ly/sFncRK $AAPL $AMZN $APKT $CAT $CVX $DIS $GOOG $IBM $KO $MA $MCD $MSFT $T $VZ",
1425,2011-10-28 15:11:52+00:00,KO,CVX,"Our DJIA portfolios include: $CVX, $MCD, $INTC, $MSFT, $VZ, $CSCO, $KFT, $T, $KO, $PG, $PFE http://goo.gl/7y9GB",
1426,2011-10-27 15:12:46+00:00,KO,CVX,"Our DJIA portfolios include: $MCD, $CVX, $CSCO, $VZ, $XOM, $KO, $BAC http://goo.gl/7y9GB",
