,date,source,target,text,hashtags
1859,2012-10-24 15:50:25+00:00,WMT,HD,RT @StockTwits Inside the Dow’s 885 Point Rally This Year http://bit.ly/S4E8kd via @reformedbroker $HD $WMT $DIA $JPM $BAC $ES_F,
1860,2012-10-24 15:48:59+00:00,WMT,HD,Inside the Dow’s 885 Point Rally This Year http://stks.co/eCqy via @reformedbroker $HD $WMT $DIA,
1861,2012-10-24 15:09:56+00:00,WMT,HD,You lost me at Dow...RT @reformedbroker Inside the Dow’s 885 Point Rally This Year http://stks.co/iDg5 $DIA $HD $WMT $DIA,
1862,2012-10-24 06:00:55+00:00,WMT,HD,RT @iStocksInfo: #iStocks Trend Dow #Stocks $TRV $INTC $BA $JNJ $HPQ $BAC $T $HD $WMT $UTX $MRK $CAT $DIS $MSFT $MCD $CSCO $PG @ht...,#iStocks #Stocks
1863,2012-10-24 02:18:23+00:00,WMT,HD,#iStocks Trend Dow #Stocks $TRV $INTC $BA $JNJ $HPQ $BAC $T $HD $WMT $UTX $MRK $CAT $DIS $MSFT $MCD $CSCO $PG @http://iStocks.info/dow,#iStocks #Stocks
1864,2012-10-23 12:27:13+00:00,WMT,HD,$SNI Short Entry http://stks.co/eCk4 Other shorts on the table $HD $BIIB $PETM $WMT,
1865,2012-10-23 04:14:14+00:00,WMT,HD,#iStocks Trend Dow #Stocks $BAC $TRV $JNJ $HPQ $BA $CAT $HD $DD $AA $INTC $DIS $JPM $XOM $PFE $MRK $T $CVX $WMT @http://iStocks.info/dow,#iStocks #Stocks
1866,2012-10-22 20:24:21+00:00,WMT,HD,#iStocks Trend Dow #Stocks $JNJ $TRV $BA $HD $BAC $VZ $PFE $MRK $UTX $DIS $XOM $JPM $AA $HPQ $WMT $CVX $T $PG @http://iStocks.info/dow,#iStocks #Stocks
1867,2012-10-20 02:12:04+00:00,WMT,HD,#iStocks Trend Dow #Stocks $JNJ $TRV $BA $HD $BAC $PFE $VZ $MRK $DIS $UTX $XOM $JPM $HPQ $AA $WMT $CVX $T $PG @http://iStocks.info/dow,#iStocks #Stocks
1868,2012-10-18 03:34:31+00:00,WMT,HD,#iStocks Trend Dow #Stocks $JNJ $AXP $TRV $JPM $MRK $BA $PFE $XOM $BAC $MMM $WMT $MCD $CAT $AA $GE $HD $UTX $PG @http://iStocks.info/dow,#iStocks #Stocks
1869,2012-10-17 21:15:57+00:00,WMT,HD,@Walmart is here to stay http://bit.ly/RC1XwC - as are @Amazon and @HomeDepot $WMT $AMZN $HD #investing #stocks #retail #consumercyclical,#investing #stocks #retail #consumercyclical
1870,2012-10-17 20:13:35+00:00,WMT,HD,#iStocks Trend Dow #Stocks $JNJ $CAT $JPM $TRV $AXP $MRK $BA $PFE $XOM $BAC $AA $MMM $WMT $MCD $GE $HD $UTX $PG @http://iStocks.info/dow,#iStocks #Stocks
1871,2012-10-17 16:11:32+00:00,WMT,HD,#iStocks Trend Dow #Stocks $JPM $AXP $JNJ $MRK $WMT $TRV $BA $PFE $MCD $XOM $BAC $MMM $AA $HD $UTX $PG $CAT $GE @http://iStocks.info/dow,#iStocks #Stocks
1872,2012-10-17 12:51:48+00:00,WMT,HD,Stocks...In The Crosshairs. $ES_F $WMT $MRK $CLF $SWN $HD $XLE http://stks.co/aCTh,
1873,2012-10-16 22:06:06+00:00,WMT,HD,Don’t Bolt from This Market: Cramer http://bit.ly/R8IXXt $AMZN $CLCV1 $COST $GPS $HD $M $NGCV1 $TGT $URBN $WMT #StockPicks #StockMarket,#StockPicks #StockMarket
1874,2012-10-16 12:54:27+00:00,WMT,HD,Stocks...In The Crosshairs. $ES_F $WMT $MRK $UNG $CLF $MNST $HD $SWN http://stks.co/bCMl,
1875,2012-10-16 04:26:43+00:00,WMT,HD,Top Dow #stocks Performance $BAC $MRK $JPM $HD $PFE $WMT $TRV $AA $INTC $PG $MCD $MSFT $JNJ $CSCO $GE $CVX $DD $BA $IBM #DIA #trading,#stocks #DIA #trading
1876,2012-10-15 16:42:26+00:00,WMT,HD,$WMT $IBM $HD up $1. everything else bubkiss,
1877,2012-10-15 12:54:34+00:00,WMT,HD,Stocks...In The Crosshairs. $ES_F $WMT $CLF $MNST $HD $SWN $UNG Trading small to not at all. http://stks.co/hD5Z,
1878,2012-10-14 19:13:56+00:00,WMT,HD,ICYMI: The 5 Best Performing ETFs of 2012 Thus Far $XIV $SVXY $RETL $WMT $HD http://shar.es/5S72l,
1879,2012-10-13 15:52:24+00:00,WMT,HD,Top Dow #stocks Performance $BA $HPQ $WMT $IBM $HD $MSFT $CSCO $DIS $MRK $KO $MCD $PFE $JNJ $CAT $MMM $PG $UTX $GE $XOM $DD #DIA #trading,#stocks #DIA #trading
1880,2012-10-13 15:51:24+00:00,WMT,HD,Top Dow #Stocks Trend $BA $WMT $IBM $JPM $MCD $AXP $MRK $HPQ $MSFT $KO $PFE $TRV $CAT $GE $JNJ $MMM $CSCO $UTX $DD $HD $PG #DIA #trading,#Stocks #DIA #trading
1881,2012-10-13 15:50:24+00:00,WMT,HD,Top S&P100 #Stocks $DELL $NSC $CMCSA $BA $LOW $MO $HPQ $WMT $IBM $PM $HD $ORCL $MSFT $CSCO $GD $MDT $DIS $TGT $FDX $BMY #OEF #trading,#Stocks #OEF #trading
1882,2012-10-12 19:36:07+00:00,WMT,HD,"YTD: $HD+43% $WMT+27%, $BUD+42% $BF+23% $TSCO+39% Redneck stocks on a rampage!!",
1883,2012-10-12 13:33:27+00:00,WMT,HD,"US Stocks Open Mixed; DJIA Gains 15 As $HD, $WMT Advance.S&amp;P 500 Slips 1, Nasdaq Sheds 1; Financials, Energy Weaker #pulse",#pulse
1884,2012-10-12 12:52:07+00:00,WMT,HD,Stocks... In The Crosshairs. $ES_F $WMT $CLF $MNST $HD $SWN $UNG Trading the consolidation. http://stks.co/hCyV,
1885,2012-10-12 07:58:49+00:00,WMT,HD,Top Dow #Stocks Trend $JPM $BA $BAC $MCD $AXP $WMT $TRV $PFE $MRK $HPQ $MMM $MSFT $CAT $GE $KO $IBM $HD $VZ $AA $CVX $XOM #DIA #trading,#Stocks #DIA #trading
1886,2012-10-12 04:33:18+00:00,WMT,HD,The 5 Best Performing ETFs of 2012 Thus Far $XIV $SVXY $RETL $WMT $HD http://shar.es/59HrZ via @minyanville,
1887,2012-10-11 13:49:43+00:00,WMT,HD,"Don't Fall For This Housing-Recovery Play: You're Too Late, Man http://stks.co/gCsd $WMT $HD",
1888,2012-10-11 13:42:33+00:00,WMT,HD,ICYMI: The 5 Best Performing ETFs of 2012 Thus Far $XIV $SVXY $WMT $HD $AMZN http://shar.es/58FRj,
1889,2012-10-11 12:50:20+00:00,WMT,HD,Stocks...In The Crosshairs. $ES_F $FDX $WMT $MNST $CLF $HD Trading the Consolidation http://stks.co/cC1t,
1890,2012-10-10 21:00:48+00:00,WMT,HD,RT @T3Live Check out Daily Recap! http://stks.co/kCGR $SPX $AAPL $QQQ $GOOG $WMT $HD $$,
1891,2012-10-10 21:00:07+00:00,WMT,HD,Check out Daily Recap! http://stks.co/kCGN $SPX $AAPL $QQQ $GOOG $WMT $HD $$,
1892,2012-10-10 11:32:06+00:00,WMT,HD,Stocks...In The Crosshairs. $ES_F $X $CNX $SBUX $FDX $MNST $WMT $CLF $HD $IBM Long &amp; Short http://stks.co/bC0A,
1893,2012-10-10 11:30:06+00:00,WMT,HD,(・x・)/~~~ QT @EarningsReports: What #Dow component is reporting this week $BA $CAT $GE $WMT $HD http://goo.gl/Qgm3U,#Dow
1894,2012-10-10 04:18:15+00:00,WMT,HD,Top Dow #Stocks Trend $BA $KO $MRK $MCD $CVX $AXP $AA $TRV $PFE $CSCO $MMM $XOM $JPM $BAC $VZ $HD $CAT $IBM $WMT $HPQ $INTC #DIA #trading,#Stocks #DIA #trading
1895,2012-10-09 20:05:29+00:00,WMT,HD,Wal-Mart Testing Same-Day Delivery http://www.slate.com/blogs/moneybox/2012/10/09/wal_mart_testing_same_day_delivery.html?tid=sm_tw_button_toolbar via @mattyglesias $WMT $AAPL $MSFT $AMZN $HD,
1896,2012-10-09 14:59:06+00:00,WMT,HD,Why Wal-Mart Is No Bank of America http://bit.ly/OQKxAb $ADS $AMZN $AXP $C $GE $GOOG $HD $SHLD $WMT #Investing #InvestmentStrategy #NYSE,#Investing #InvestmentStrategy #NYSE
1897,2012-10-09 11:42:36+00:00,WMT,HD,Top Dow #Stocks Trend $AXP $MMM $KO $BA $WMT $MRK $TRV $JPM $BAC $XOM $AA $PFE $VZ $IBM $CVX $MCD $DD $GE $HD $CSCO $JNJ #DIA #trading,#Stocks #DIA #trading
1898,2012-10-08 04:11:01+00:00,WMT,HD,Weekly Top Dow #stocks Performance $BAC $HD $VZ $JPM $AXP $MMM $PFE $AA $MRK $TRV $BA $GE $WMT $KO $IBM $DIS $XOM $JNJ $CVX #DIA #trading,#stocks #DIA #trading
1899,2012-10-08 04:10:01+00:00,WMT,HD,Weekly Top Trend Dow #Stocks $HD $PFE $VZ $MRK $GE $BAC $IBM $JPM $MMM $KO $TRV $BA $AXP $WMT $JNJ $XOM $DIS $PG $CSCO $CVX #DIA #trading,#Stocks #DIA #trading
1900,2012-10-08 03:59:01+00:00,WMT,HD,Top Dow #stocks Performance $HD $BA $DD $INTC $GE $PFE $KO $DIS $MMM $JNJ $WMT $TRV $XOM $PG $MRK $AXP $CVX $AA $IBM $UTX #DIA #trading,#stocks #DIA #trading
1901,2012-10-08 03:58:01+00:00,WMT,HD,Top Dow #Stocks Trend $HD $GE $PFE $MMM $JNJ $WMT $TRV $MRK $VZ $BA $KO $JPM $XOM $DIS $AXP $IBM $BAC $PG $AA $INTC $DD #DIA #trading,#Stocks #DIA #trading
1902,2012-10-08 03:56:01+00:00,WMT,HD,Top Trending S&P100 #Stocks $AVP $LOW $HD $MDT $ABT $GE $PFE $MMM $JNJ $WMT $HNZ $PM $ALL $MRK $CMCSA $MA $BRK-B $LMT $VZ #OEF #trading,#Stocks #OEF #trading
1903,2012-10-05 19:37:19+00:00,WMT,HD,RT @TraceyRyniec Lots of Dow components hitting new highs today. $WMT $HD $XOM,
1904,2012-10-05 17:23:06+00:00,WMT,HD,Lots of Dow components hitting new highs today. $WMT $HD $XOM What does that say about this rally? It has legs.,
1905,2012-10-05 07:59:18+00:00,WMT,HD,Top Dow #Stocks Trend $VZ $MRK $T $HD $JPM $MMM $TRV $PFE $JNJ $BAC $AXP $GE $KO $WMT $DIS $BA $IBM $XOM $AA $MSFT $PG $CVX #DIA #trading,#Stocks #DIA #trading
1906,2012-10-04 17:09:53+00:00,WMT,HD,Why Are Walmart Workers Walking Out? http://wll.st/VAnmKc $WMT $HD $F $GM #mkt #stocks #trading #investing,#mkt #mkt #stocks #trading #investing
1907,2012-10-04 06:49:53+00:00,WMT,HD,Top Dow #stocks Performance $HD $BAC $DIS $T $VZ $PFE $MRK $MSFT $WMT $PG $GE $BA $TRV $AXP $IBM $CSCO $MMM $UTX $JNJ $XOM #DIA #trading,#stocks #DIA #trading
1908,2012-10-04 06:48:53+00:00,WMT,HD,Top Dow #Stocks Trend $HD $VZ $PFE $MRK $IBM $TRV $T $GE $KO $MMM $BAC $JNJ $BA $DIS $WMT $AXP $MSFT $INTC $XOM $JPM $UTX #DIA #trading,#Stocks #DIA #trading
1909,2012-10-03 13:36:36+00:00,WMT,HD,$HD $WMT $VZ $PG $T $DIS $DIA Which Dow Stocks are the most overbought? http://y.ahoo.it/uK1amesz table at http://y.ahoo.it/sSnCVr8L,
1910,2012-10-03 12:34:22+00:00,WMT,HD,$HD $WMT $VZ $PG $T $DIS $DIA Which Dow Stocks are the most overbought? http://y.ahoo.it/uK1amesz table at http://y.ahoo.it/sSnCVr8L,
1911,2012-10-03 12:33:44+00:00,WMT,HD,$HD $WMT $VZ $PG $T $DIS $DIA Which Dow Stocks are the most overbought? http://y.ahoo.it/uK1amesz table at http://y.ahoo.it/sSnCVr8L,
1912,2012-10-03 05:31:18+00:00,WMT,HD,Top Dow #stocks Performance $CVX $MSFT $MRK $INTC $PFE $MMM $T $VZ $UTX $CAT $XOM $GE $KO $JPM $JNJ $IBM $BAC $HD $WMT $HPQ #DIA #trading,#stocks #DIA #trading
1913,2012-10-02 13:12:17+00:00,WMT,HD,$HD $WMT $PG $MRK $DIS Top 5 of most overbought Dow stocks http://stks.co/kBel,
1914,2012-10-01 16:31:33+00:00,WMT,HD,$DIA $T $HD $WMT $VZ $PG $SPY $IBM The 10 Most Oversold Dow Stocks http://tinyurl.com/8u7tyfb,
1915,2012-10-01 14:56:51+00:00,WMT,HD,$DIA $T $HD $WMT $VZ $PG $SPY $IBM The 10 Most Oversold Dow Stocks http://tinyurl.com/8u7tyfb,
1916,2012-10-01 14:56:18+00:00,WMT,HD,$DIA $T $HD $WMT $VZ $PG $SPY $IBM The 10 Most Oversold Dow Stocks http://tinyurl.com/8u7tyfb,
1917,2012-10-01 14:28:08+00:00,WMT,HD,$DIA $T $HD $WMT $VZ $PG $SPY $IBM The 10 Most Oversold Dow Stocks http://tinyurl.com/8u7tyfb,
1918,2012-11-27 02:22:15+00:00,WMT,CSX,$csx $wmt bottom up,
1919,2012-11-17 18:32:50+00:00,WMT,CSX,Number of GT500 below the lower BB 3.2% down from 16.5% Thursday $ABT $ATW $CSX $DELL $DOW $WMT,
1920,2012-12-30 20:25:06+00:00,WMT,MCD,you QT @EarningsReports: What #SP500 components are reporting #earnings $MCD $MRK $VZ $WMT $KO http://goo.gl/FzBpg,#SP500 #earnings
1921,2012-12-28 21:53:44+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Weekly Wrap: Watchlist ""B"" Dec 28th, 2012 http://aaatechtrading.blogspot.com/2012/12/weekly-wrap-watchlist-b-dec-28th-2012.html?spref=tw",
1922,2012-12-28 14:27:52+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 28th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-28th-2012.html?spref=tw",
1923,2012-12-27 20:36:55+00:00,WMT,MCD,Fiscal Cliff Whacks Consumer Confidence and Stocks http://wll.st/W7tN4B $DIA $SPY $QQQ $BAC $CSCO $JPM $MCD $WMT $PG $PFE $AXP $XOM $CVX,
1924,2012-12-27 16:03:43+00:00,WMT,MCD,Dividend Reinvestment Plans For Long-Term Growth http://seekingalpha.com/a/n7z1 $KMB $WMT $MCD $SJM $UPS,
1925,2012-12-27 15:59:18+00:00,WMT,MCD,Dividend Investing Goals For 2013 http://seekingalpha.com/a/n78x $BDX $MCD $WMT $YUM,
1926,2012-12-27 14:26:37+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 27th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-27th-2012.html?spref=tw",
1927,2012-12-27 07:55:29+00:00,WMT,MCD,Dividend Reinvestment Plans For Long-Term Growth http://seekingalpha.com/a/n7z1 $KMB $WMT $MCD $SJM $UPS,
1928,2012-12-27 06:37:07+00:00,WMT,MCD,Dividend Investing Goals For 2013 http://seekingalpha.com/a/n78x $BDX $MCD $WMT $YUM,
1929,2012-12-27 05:43:39+00:00,WMT,MCD,Watchlist for Thur: $QCOM $FB $SLV $WMT $TGT $AGU $KSS $UPS $TOL $KBH $EAT $AXP $CELG $KORS $MCD... Looking mostly for reversals on these.,
1930,2012-12-26 23:04:36+00:00,WMT,MCD,"Don't trade. 99% of traders lose money. Buy good stocks like $AAPL, $NCT, $RNF, $CF, $WMT, $HD, $LOW, &amp; $MCD. http://yhoo.it/W5BDfa",
1931,2012-12-26 18:23:10+00:00,WMT,MCD,"Dow Jones más perdedoras: $PG Procter &amp; Gamble (-1.02%), $WMT Wal-Mart Stores (-1.00%), $KO Coca-Cola Co (-0.95%), $MCD McDonald's (-0.90%)",
1932,2012-12-26 16:12:15+00:00,WMT,MCD,“@SeekingAlpha: Dividend Investing Goals For 2013 http://seekingalpha.com/a/n78x $BDX $MCD $WMT $YUM”,
1933,2012-12-26 16:03:42+00:00,WMT,MCD,RT @SeekingAlpha: Dividend Investing Goals For 2013 http://po.st/gP0rZK $BDX $MCD $WMT $YUM @myEN,
1934,2012-12-26 15:51:17+00:00,WMT,MCD,Dividend Investing Goals For 2013 http://seekingalpha.com/a/n78x $BDX $MCD $WMT $YUM,
1935,2012-12-26 15:38:45+00:00,WMT,MCD,Will the Fiscal Cliff Keep Santa Away from Wall Street? http://wll.st/V4AvJY $SPY $DIA $QQQ $WMT $TGT $GPS $PG $GE $MCD $SBUX,
1936,2012-12-26 12:59:32+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 26th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-26th-2012.html?spref=tw",
1937,2012-12-25 02:15:43+00:00,WMT,MCD,Top Dow #Stocks Trend $JPM $AXP $MMM $BA $BAC $AA $DD $DIS $MCD $WMT $UTX $INTC $CSCO $CVX $MSFT $HD $IBM $GE $T @http://12Stocks.com/dow,#Stocks
1938,2012-12-23 22:43:39+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 24th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-24th-2012.html?spref=tw",
1939,2012-12-22 04:09:05+00:00,WMT,MCD,Weekly Top Dow #stocks Performance $BAC $UTX $BA $JPM $DIS $MSFT $DD $AXP $CVX $MCD $INTC $MMM $IBM $CSCO $WMT $PFE $JNJ #DIA #trading,#stocks #DIA #trading
1940,2012-12-21 21:40:21+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Weekly Wrap: Watchlist ""B"" Dec 21st, 2012 http://aaatechtrading.blogspot.com/2012/12/weekly-wrap-watchlist-b-dec-21st-2012.html?spref=tw",
1941,2012-12-21 14:27:25+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 21st, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-21st-2012.html?spref=tw",
1942,2012-12-21 12:18:31+00:00,WMT,MCD,"So....the Internet? Still here. Sky? Not falling. T-Virus Zombie Attack? Nada, $MCD,$GS and $WMT? Still evil. Guess the worlds spinning on",
1943,2012-12-20 13:29:56+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 20th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-20th-2012.html?spref=tw",
1944,2012-12-19 19:04:09+00:00,WMT,MCD,What's Wrong With McDonald's?: http://www.benzinga.com/analyst-ratings/analyst-color/12/12/3187014/whats-wrong-with-mcdonalds $MCD $WMT,
1945,2012-12-19 14:17:20+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 19th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-19th-2012.html?spref=tw",
1946,2012-12-19 14:11:45+00:00,WMT,MCD,"YUM, McDonald's Face Food Safety Questions and 3 Morning Hot Trading Now http://wll.st/VPEBEe $YUM $MCD $UBS $KCG $WMT #mkt #stocks",#mkt #mkt #stocks
1947,2012-12-18 18:35:30+00:00,WMT,MCD,in $MCD $92.5 calls at .58 and $WMT $70 calls at 1.05 both Jan '13,
1948,2012-12-18 16:54:24+00:00,WMT,MCD,Why I Am Not Worried About The Fiscal Cliff And Dividend Tax Increases http://seekingalpha.com/a/mwv1 $BDX $CL $EV $KO $MCD $PG $VFC $WMT,
1949,2012-12-18 13:50:18+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 18th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-18th-2012.html?spref=tw",
1950,2012-12-17 14:12:59+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 17th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-17th-2012.html?spref=tw",
1951,2012-12-17 02:50:44+00:00,WMT,MCD,"Dow Watch List for this week: $DIS, $MCD, $MMM, $WMT",
1952,2012-12-14 23:57:13+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Weekly Wrap: Watchlist ""B"" Dec 14th, 2012 http://aaatechtrading.blogspot.com/2012/12/weekly-wrap-watchlist-b-dec-14th-2012.html?spref=tw",
1953,2012-12-14 20:12:53+00:00,WMT,MCD,A job at $MCD or $WMT is a great place for a student to learn a work ethic early in life or for a Senior who hasn't,
1954,2012-12-14 14:08:53+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 14th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-14th-2012.html?spref=tw",
1955,2012-12-13 14:41:09+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 13th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-13th-2012.html?spref=tw",
1956,2012-12-12 14:03:21+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 12th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-12th-2012.html?spref=tw",
1957,2012-12-11 23:49:36+00:00,WMT,MCD,Michigan! RT our new Jingle 4 chance 2 win free carpet cleaning! $mcd $bk $f $gm $wmt http://youtu.be/LmytnxoEih4,
1958,2012-12-11 18:35:33+00:00,WMT,MCD,"Dow Jones más perdedoras: $MCD McDonald's (-0.30%), $WMT Wal-Mart (-0.22%), $HD Home Depot (-0.05%)",
1959,2012-12-11 12:23:48+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 11th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-11th-2012.html?spref=tw",
1960,2012-12-10 03:42:46+00:00,WMT,MCD,RT @12Stocks: Weekly Top Trend Dow #Stocks $HPQ $BAC $PFE $JPM $CAT $UTX $WMT $TRV $CSCO $INTC $GE $AA $MCD $CVX $VZ $MMM $JNJ $PG $B...,#Stocks
1961,2012-12-10 03:40:32+00:00,WMT,MCD,Weekly Top Trend Dow #Stocks $HPQ $BAC $PFE $JPM $CAT $UTX $WMT $TRV $CSCO $INTC $GE $AA $MCD $CVX $VZ $MMM $JNJ $PG $BA #DIA #trading,#Stocks #DIA #trading
1962,2012-12-08 01:10:38+00:00,WMT,MCD,RT @12Stocks: Top Dow #Stocks Trend $JPM $BAC $CAT $KO $AXP $MMM $CVX $PG $MCD $GE $TRV $HPQ $IBM $DD $XOM $WMT $JNJ $UTX @http://t...,#Stocks
1963,2012-12-08 01:03:42+00:00,WMT,MCD,Top Dow #Stocks Trend $JPM $BAC $CAT $KO $AXP $MMM $CVX $PG $MCD $GE $TRV $HPQ $IBM $DD $XOM $WMT $JNJ $UTX @http://12Stocks.com/dow,#Stocks
1964,2012-12-08 00:25:07+00:00,WMT,MCD,(√*'v`♡ ) ⌒。+♬゛ QT @EarningsReports: What #SP500 components are reporting #earnings $MCD $AA $VZ $WMT $HD http://goo.gl/IzkqP,#SP500 #earnings
1965,2012-12-07 21:26:55+00:00,WMT,MCD,"@mister__x_ @extradividends I would like to have a few assigned $WMT $50, $MCD $55, $CL $60, $SBUX $20, $KO $25, $CPB $30 They expire Jan/13",
1966,2012-12-07 15:34:34+00:00,WMT,MCD,@optionvoyeur Are the majority of your trades real or virtual? $MCD $DIS $KO $WMT,
1967,2012-12-07 14:13:42+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 7th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-7th-2012.html?spref=tw",
1968,2012-12-07 01:38:54+00:00,WMT,MCD,"Sorry, Your Dividends Are Not Coming Home Any Time Soon http://seekingalpha.com/a/m36f $WMT $GE $XOM $BAC $IBM $NKE $F $MCD $AMZN",
1969,2012-12-06 17:39:12+00:00,WMT,MCD,There is a $MCD inside this $WMT #ohthegluttony,#ohthegluttony
1970,2012-12-06 14:37:17+00:00,WMT,MCD,"Organizing McDonald's & Walmart, Austerity Economics Hurts Low-Wage Workers the Most $WMT $MCD http://huff.to/SkZ3OA via @HuffPostBiz",
1971,2012-12-06 14:23:01+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 6th, 2012 http://aaatechtrading.blogspot.com/2012/12/watchlist-b-dec-6th-2012.html?spref=tw",
1972,2012-12-06 13:46:10+00:00,WMT,MCD,"Organizing McDonald's and Walmart, Why Austerity Economics Hurts Low-Wage Workers $MCD $WMT http://huff.to/SkZ3OA via @HuffPostBiz",
1973,2012-12-06 04:33:06+00:00,WMT,MCD,RT @12Stocks: Top Dow #Stocks Trend $BAC $TRV $CAT $HPQ $PFE $AA $AXP $MRK $GE $MMM $T $JPM $CSCO $VZ $DIS $MCD $WMT $CVX $JNJ @http...,#Stocks
1974,2012-12-06 04:25:17+00:00,WMT,MCD,Top Dow #Stocks Trend $BAC $TRV $CAT $HPQ $PFE $AA $AXP $MRK $GE $MMM $T $JPM $CSCO $VZ $DIS $MCD $WMT $CVX $JNJ @http://12Stocks.com/dow,#Stocks
1975,2012-12-05 14:17:16+00:00,WMT,MCD,"$XOM, $WMT, $JNJ, $PG, $PM, $PEP, $QCOM, $SLB, $DIS, $MCD, $UPS: Watchlist ""B"" Dec 5th, 2012 http://bit.ly/QHbshr",
1976,2012-12-04 23:02:35+00:00,WMT,MCD,RT @12Stocks: Top Dow #Stocks Trend $WMT $PFE $CSCO $JNJ $MCD $T $VZ $AA $MRK $HPQ $HD $BA $UTX $AXP $PG $TRV $GE $DIS $MMM @http:/...,#Stocks
1977,2012-12-04 23:00:49+00:00,WMT,MCD,Top Dow #Stocks Trend $WMT $PFE $CSCO $JNJ $MCD $T $VZ $AA $MRK $HPQ $HD $BA $UTX $AXP $PG $TRV $GE $DIS $MMM @http://12Stocks.com/dow,#Stocks
1978,2012-12-04 22:58:48+00:00,WMT,MCD,Top S&P100 #Stocks Trend $DELL $WMT $PFE $AEP $WAG $COST $XRX $MET $WY $SO $CSCO $JNJ $ORCL $MCD $HAL $T $UNH @http://12Stocks.com/sp100,#Stocks
1979,2012-12-04 18:06:10+00:00,WMT,MCD,Top Dow #Stocks Trend $PFE $UTX $KO $VZ $MCD $DIS $PG $T $WMT $AA $CVX $HD $CAT $AXP $BAC $GE $JNJ $CSCO $MMM @http://12Stocks.com/dow,#Stocks
